Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
6/17/16,16,Robbery,10H50,Driveway,2900-2999,TRUXILLO,-,-,1
6/17/16,18,Burglary,10H50,Residence or House,3300-3399,DREW,ST,-,1
6/30/16,17,Theft,10H60,Liquor Store,3300-3399,DIXIE,DR,-,1
6/30/16,7,Theft,10H60,Apartment Parking Lot,3500-3599,MACGREGOR,WAY,N,1
6/29/16,13,Theft,10H60,"Vacant Other Residential (Apartment,Dorms)",3700-3799,WHEELER,-,-,1
6/28/16,10,Theft,10H60,Commercial Parking Lot or Garage,3200-3299,MACGREGOR,WAY,-,1
6/28/16,10,Theft,10H60,Service or Gas Station,3300-3399,OLD SPANISH,TRL,-,1
6/24/16,15,Robbery,10H60,"Vacant Single Occ Resd(House,Townhs,Dplex)",5400-5499,ENNIS,ST,-,1
6/25/16,18,Burglary,10H60,Apartment,5500-5599,SAMPSON,-,-,1
6/25/16,9,Theft,10H60,Driveway,2400-2499,ARBOR,ST,-,1
6/26/16,5,Theft,10H60,Driveway,2500-2599,WICHITA,ST,-,1
6/26/16,2,Aggravated Assault,10H60,"Road, Street, or Sidewalk",4400-4499,DOWLING,ST,-,1
6/23/16,3,Burglary,10H60,Convenience Store,3700-3799,MACGREGOR,WAY,N,1
6/20/16,16,Burglary,10H60,Apartment,5000-5099,PAIGE,-,-,1
6/7/16,11,Burglary,10H60,Residence or House,3400-3499,WENTWORTH,-,-,1
6/7/16,11,Theft,10H60,Residence or House,3700-3799,WENTWORTH,-,-,1
6/7/16,10,Theft,10H60,Restaurant or Cafeteria Parking Lot,5900-5999,SCOTT,ST,-,1
6/8/16,20,Theft,10H60,Other Parking Lot,3800-3899,CHARLESTON,-,-,1
6/8/16,13,Theft,10H60,"Hotel, Motel, Inn, Etc.",3700-3799,SOUTHMORE,BLVD,-,1
6/9/16,19,Theft,10H60,Restaurant or Cafeteria Parking Lot,2700-2799,BLODGETT,ST,-,1
6/5/16,15,Aggravated Assault,10H60,"Road, Street, or Sidewalk",2400-2499,SOUTHMORE,BLVD,-,1
6/5/16,22,Theft,10H60,Miscellaneous Business (Non-Specific),2300-2399,SOUTHMORE,BLVD,-,1
6/6/16,2,Theft,10H60,"Road, Street, or Sidewalk",4900-4999,DOWLING,ST,-,1
6/6/16,13,Theft,10H60,Apartment Parking Lot,6400-6499,DEL RIO,ST,-,1
6/6/16,23,Theft,10H60,Apartment,4400-4499,MACGREGOR,WAY,N,1
6/3/16,19,Theft,10H60,Garage or Carport,4400-4499,MACGREGOR,WAY,N,1
6/3/16,18,Aggravated Assault,10H60,Residence or House,2400-2499,SOUTHMORE,BLVD,-,1
6/4/16,13,Theft,10H60,Apartment,2200-2299,BARBEE,ST,-,1
6/1/16,13,Theft,10H60,Apartment,4000-4099,GRIGGS,RD,-,1
6/1/16,13,Theft,10H60,Apartment Parking Lot,5400-5499,SCOTT,ST,-,1
6/2/16,14,Theft,10H60,Bar or Night Club Parking Lot,6500-6599,PEERLESS,-,-,1
6/2/16,0,Aggravated Assault,10H60,Apartment,3800-3899,CANFIELD,ST,-,1
6/1/16,21,Burglary,10H60,Residence or House,3800-3899,CHARLESTON,-,-,1
6/17/16,18,Theft,10H60,"Road, Street, or Sidewalk",3300-3399,ARBOR,ST,-,1
6/18/16,1,Theft,10H60,"Road, Street, or Sidewalk",3300-3399,WICHITA,ST,-,1
6/18/16,1,Theft,10H60,"Road, Street, or Sidewalk",3400-3499,ROSEDALE,-,-,1
6/18/16,2,Theft,10H60,"Road, Street, or Sidewalk",3400-3499,WICHITA,ST,-,1
6/18/16,6,Rape,10H60,"Other, Unknown, or Not Listed",2600-2699,CALUMET,ST,S,1
6/18/16,11,Theft,10H60,Apartment,6200-6299,TIERWESTER,-,-,1
6/18/16,14,Theft,10H60,"Road, Street, or Sidewalk",3500-3599,ARBOR,ST,-,1
6/18/16,14,Theft,10H60,"Pawn, Resale Shop, or Flea Market",5900-5999,SCOTT,ST,-,1
6/19/16,8,Theft,10H60,Driveway,3400-3499,ARBOR,ST,-,1
6/20/16,7,Burglary,10H60,"Vacant Single Occ Resd(House,Townhs,Dplex)",3300-3399,OZARK,-,-,1
6/20/16,5,Burglary,10H60,Liquor Store,3300-3399,DIXIE,DR,-,1
6/20/16,2,Aggravated Assault,10H60,Apartment,6300-6399,TIERWESTER,-,-,1
6/17/16,1,Theft,10H60,"Road, Street, or Sidewalk",3300-3399,ROSEDALE,-,-,1
6/17/16,1,Theft,10H60,"Road, Street, or Sidewalk",3400-3499,ARBOR,ST,-,1
6/17/16,11,Theft,10H60,Driveway,3300-3399,SOUTHMORE,BLVD,-,1
6/17/16,7,Theft,10H60,"Road, Street, or Sidewalk",3000-3099,PROSPECT,-,-,1
6/17/16,8,Theft,10H60,"Road, Street, or Sidewalk",3300-3399,ROSEDALE,-,-,1
6/14/16,1,Theft,10H60,Apartment Parking Lot,6200-6299,TIERWESTER,-,-,1
6/13/16,23,Theft,10H60,Bar or Night Club Parking Lot,3300-3399,DIXIE,DR,-,1
6/15/16,7,Aggravated Assault,10H60,"Road, Street, or Sidewalk",5400-5499,ENNIS,ST,-,1
6/14/16,19,Robbery,10H60,"Road, Street, or Sidewalk",2600-2699,RIVERSIDE,DR,-,1
6/13/16,14,Burglary,10H60,Apartment,3700-3799,SOUTHMORE,BLVD,-,1
6/13/16,17,Theft,10H60,Commercial Parking Lot or Garage,5900-5999,SCOTT,ST,-,1
6/13/16,15,Theft,10H60,Bar or Night Club,4400-4499,DOWLING,ST,-,1
6/12/16,21,Aggravated Assault,10H60,"Parks and Recreation, Zoo, Swimming Pool",5200-5299,CULLEN,BLVD,-,1
6/13/16,4,Theft,10H60,Residence or House,2300-2399,ROSEWOOD,-,-,1
6/10/16,12,Theft,10H60,,6000-6099,LA SALETTE,-,-,1
6/20/16,15,Burglary,10H70,Office Building,6500-6599,FANNIN,ST,-,1
6/20/16,21,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
6/21/16,9,Theft,10H70,"Road, Street, or Sidewalk",5200-5299,CRAWFORD,ST,-,1
6/21/16,11,Theft,10H70,Commercial Parking Lot or Garage,4900-4999,CRAWFORD,ST,-,1
6/21/16,12,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,FANNIN,ST,-,1
6/21/16,6,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
6/22/16,7,Theft,10H70,Hospital,7200-7299,CAMBRIDGE,ST,-,1
6/22/16,1,Theft,10H70,"Road, Street, or Sidewalk",5200-5299,ALMEDA,RD,-,1
6/21/16,15,Theft,10H70,Hospital,6600-6699,BERTNER,AVE,-,1
6/21/16,14,Rape,10H70,Government or Public Building,6800-6899,ARDMORE,ST,-,1
6/21/16,16,Theft,10H70,Commercial Parking Lot or Garage,6500-6599,FANNIN,ST,-,1
6/23/16,2,Theft,10H70,Apartment Parking Lot,7300-7399,ARDMORE,ST,-,1
6/23/16,0,Theft,10H70,Apartment Parking Lot,7100-7199,STAFFORDSHIRE,-,-,1
6/22/16,23,Theft,10H70,"Road, Street, or Sidewalk",4200-4299,ALMEDA,RD,-,1
6/22/16,19,Theft,10H70,,7300-7399,ARDMORE,ST,-,1
6/22/16,14,Theft,10H70,"Physician, Doctor, Dentist's Office",1200-1299,BINZ,ST,-,1
6/23/16,18,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6500-6599,ALMEDA,RD,-,1
6/23/16,19,Theft,10H70,"Libraries, Museums",1600-1699,HERMANN,DR,-,1
6/23/16,20,Auto Theft,10H70,Apartment Parking Lot,7300-7399,ARDMORE,ST,-,1
6/23/16,8,Theft,10H70,Garage or Carport,7000-7099,STAFFORDSHIRE,-,-,1
6/26/16,7,Robbery,10H70,"Parks and Recreation, Zoo, Swimming Pool",6100-6199,FANNIN,ST,-,1
6/26/16,23,Burglary,10H70,Residence or House,1800-1899,PALM,-,-,1
6/26/16,15,Theft,10H70,Other Parking Lot,6500-6599,ALMEDA,RD,-,1
6/26/16,18,Theft,10H70,Other Parking Lot,1600-1699,HERMANN,DR,-,1
6/27/16,20,Aggravated Assault,10H70,Hospital,6500-6599,FANNIN,ST,-,1
6/28/16,0,Robbery,10H70,"Hotel, Motel, Inn, Etc.",3100-3199,OLD SPANISH,TRL,-,1
6/28/16,0,Theft,10H70,Other Parking Lot,5900-5999,ALMEDA,RD,-,1
6/27/16,8,Aggravated Assault,10H70,"Road, Street, or Sidewalk",4800-4899,SAN JACINTO,-,-,1
6/27/16,9,Theft,10H70,"Road, Street, or Sidewalk",1200-1299,ROSEDALE,-,-,1
6/27/16,12,Theft,10H70,Bar or Night Club Parking Lot,5900-5999,ALMEDA,RD,-,1
6/25/16,1,Theft,10H70,"Road, Street, or Sidewalk",1900-1999,SOUTHMORE,BLVD,-,1
6/25/16,1,Theft,10H70,"Road, Street, or Sidewalk",2000-2099,OAKDALE,-,-,1
6/25/16,2,Theft,10H70,"Road, Street, or Sidewalk",1900-1999,OAKDALE,-,-,1
6/24/16,17,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",2000-2099,HERMANN,DR,-,1
6/28/16,17,Auto Theft,10H70,Commercial Parking Lot or Garage,6900-6999,ARDMORE,ST,-,1
6/28/16,15,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
6/28/16,19,Aggravated Assault,10H70,Apartment Parking Lot,7000-7099,STAFFORDSHIRE,-,-,1
6/29/16,14,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,HERMANN PARK,DR,-,1
6/29/16,0,Theft,10H70,Other Parking Lot,5900-5999,ALMEDA,RD,-,1
6/30/16,1,Robbery,10H70,Light Rail Platform,6400-6499,FANNIN,ST,-,1
6/29/16,16,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6500-6599,ALMEDA,RD,-,1
6/30/16,7,Theft,10H70,Residence or House,1700-1799,OAKDALE,-,-,1
6/30/16,20,Rape,10H70,Hospital,6500-6599,FANNIN,ST,-,1
6/30/16,20,Robbery,10H70,Apartment,7300-7399,ARDMORE,ST,-,1
6/30/16,21,Theft,10H70,Residence or House,1500-1599,BARBEE,ST,-,1
6/1/16,21,Aggravated Assault,10H70,Miscellaneous Business (Non-Specific),6500-6599,FANNIN,ST,-,1
6/1/16,16,Theft,10H70,Hospital Parking Lot,6500-6599,FANNIN,ST,-,1
6/1/16,18,Theft,10H70,Other Parking Lot,1500-1599,HERMANN,DR,-,1
6/2/16,11,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
6/2/16,9,Theft,10H70,University or College,6500-6599,FANNIN,ST,-,1
6/3/16,12,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,FANNIN,ST,-,1
6/1/16,12,Auto Theft,10H70,Bar or Night Club,3200-3299,OLD SPANISH,TRL,-,1
6/1/16,12,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
6/1/16,8,Theft,10H70,"Road, Street, or Sidewalk",5000-5099,JACKSON,ST,-,1
6/1/16,6,Theft,10H70,Hospital,6700-6799,BERTNER,AVE,-,1
6/4/16,11,Theft,10H70,Residence or House,2800-2899,OLD SPANISH,TRL,-,1
6/4/16,18,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",UNK,HERMANN CIRCLE,-,-,1
6/5/16,11,Theft,10H70,"Amusement Park, Bowling Alley, Skate Rink",100-199,CONCERT,DR,-,1
6/5/16,8,Theft,10H70,Driveway,4500-4599,JACKSON,ST,-,1
6/5/16,9,Theft,10H70,"Road, Street, or Sidewalk",UNK,HERMANN PARK,DR,-,1
6/3/16,17,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-,1
6/4/16,6,Burglary,10H70,Construction Site,1900-1999,HOLCOMBE,BLVD,-,1
6/6/16,20,Burglary,10H70,Residence or House,1500-1599,WICHITA,ST,-,1
6/6/16,18,Theft,10H70,Other Parking Lot,6400-6499,ALMEDA,RD,-,1
6/6/16,17,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",1500-1599,HERMANN,DR,-,1
6/5/16,16,Auto Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,FANNIN,ST,-,1
6/9/16,18,Theft,10H70,Apartment Parking Lot,2900-2999,OLD SPANISH,TRL,-,1
6/9/16,15,Theft,10H70,Residence or House,UNK,HERMANN MUSEUM,CIR,-,1
6/8/16,19,Theft,10H70,Hospital Parking Lot,6400-6499,FANNIN,ST,-,1
6/9/16,5,Burglary,10H70,Construction Site,1900-1999,HOLCOMBE,BLVD,-,1
6/7/16,10,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-,1
6/7/16,16,Theft,10H70,Service or Gas Station,6700-6799,SOUTH,FWY,-,1
6/7/16,21,Burglary,10H70,Residence or House,1800-1899,SOUTHMORE,BLVD,-,1
6/10/16,10,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-,1
6/10/16,1,Robbery,10H70,"Road, Street, or Sidewalk",6500-6599,FANNIN,ST,-,1
6/10/16,2,Robbery,10H70,"Parks and Recreation, Zoo, Swimming Pool",6300-6399,FANNIN,ST,-,1
6/10/16,3,Theft,10H70,Apartment,6200-6299,GEHRING,-,-,1
6/10/16,8,Theft,10H70,Strip Business Center Parking Lot,1900-1999,RUTH,-,-,1
6/10/16,19,Burglary,10H70,Residence or House,7300-7399,ARDMORE,ST,-,1
6/10/16,22,Theft,10H70,Hospital Parking Lot,6500-6599,FANNIN,ST,-,1
6/11/16,3,Theft,10H70,"Road, Street, or Sidewalk",5200-5299,JACKSON,ST,-,1
6/11/16,8,Theft,10H70,Bar or Night Club,4200-4299,ALMEDA,RD,-,1
6/11/16,8,Theft,10H70,"Field, Woods, Forest, Park",6600-6699,ALMEDA,RD,-,1
6/11/16,11,Theft,10H70,Apartment,UNK,CHARTRES,-,-,1
6/12/16,19,Theft,10H70,Apartment Parking Lot,5700-5799,ALMEDA,RD,-,1
6/13/16,17,Theft,10H70,University or College,1200-1299,MOURSUND,-,-,1
6/13/16,17,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
6/13/16,12,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-,1
6/11/16,19,Theft,10H70,"Other, Unknown, or Not Listed",6500-6599,FANNIN,ST,-,1
6/14/16,19,Theft,10H70,,6200-6299,HERMANN PARK,DR,-,1
6/14/16,18,Theft,10H70,Service or Gas Station,3200-3299,OLD SPANISH,TRL,-,1
6/14/16,22,Aggravated Assault,10H70,"Road, Street, or Sidewalk",2100-2199,HOLCOMBE,BLVD,-,1
6/14/16,21,Aggravated Assault,10H70,Residence or House,1800-1899,PALM,-,-,1
6/14/16,21,Theft,10H70,Other Parking Lot,1700-1799,HERMANN,DR,-,1
6/15/16,7,Auto Theft,10H70,Commercial Parking Lot or Garage,6300-6399,ALMEDA,RD,-,1
6/15/16,15,Theft,10H70,Vacant School or College/University,UNK,BAYLOR PLAZA,-,-,1
6/13/16,20,Aggravated Assault,10H70,"Parks and Recreation, Zoo, Swimming Pool",6400-6499,FANNIN,ST,-,1
6/14/16,14,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
6/14/16,15,Robbery,10H70,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,ALMEDA,RD,-,1
6/16/16,7,Theft,10H70,Apartment Parking Lot,1900-1999,BINZ,ST,-,1
6/15/16,23,Robbery,10H70,Light Rail Platform,6400-6499,FANNIN,ST,-,1
6/15/16,18,Theft,10H70,Other Parking Lot,2100-2199,HERMANN,DR,-,1
6/19/16,16,Theft,10H70,Commercial Parking Lot or Garage,5500-5599,HERMANN PARK,DR,-,1
6/20/16,9,Theft,10H70,Hotel or Motel Parking Lot,1300-1399,BRAESWOOD,BLVD,S,1
6/19/16,9,Aggravated Assault,10H70,Restaurant or Cafeteria,6600-6699,FANNIN,ST,-,1
6/19/16,13,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
6/19/16,15,Robbery,10H70,Light Rail Platform,6900-6999,FANNIN,ST,-,1
6/19/16,16,Aggravated Assault,10H70,Light Rail (Metro Rail) Vehicle,6000-6099,FANNIN,ST,-,1
6/18/16,15,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
6/19/16,2,Aggravated Assault,10H70,Service or Gas Station,2100-2199,SOUTHMORE,BLVD,-,2
6/18/16,19,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-,1
6/18/16,20,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
6/18/16,14,Theft,10H70,Grocery Store or Supermarket,1800-1899,BLODGETT,ST,-,1
6/18/16,13,Theft,10H70,Bank,5400-5499,ALMEDA,RD,-,1
6/18/16,12,Theft,10H70,Residence or House,1600-1699,RUTH,-,-,1
6/18/16,6,Burglary,10H70,Construction Site,1900-1999,PRESSLER,ST,-,1
6/30/16,20,Theft,10H80,Apartment Parking Lot,1100-1199,AUTREY,ST,-,1
6/30/16,19,Theft,10H80,Restaurant or Cafeteria Parking Lot,4700-4799,MAIN,ST,-,1
6/30/16,12,Theft,10H80,Bus Stop,2400-2499,BISSONNET,ST,-,1
6/30/16,18,Aggravated Assault,10H80,Residence or House,6700-6799,GREENBRIAR,DR,-,1
6/29/16,17,Theft,10H80,"Physician, Doctor, Dentist's Office",UNK,CHELSEA,BLVD,-,1
6/30/16,1,Theft,10H80,"Road, Street, or Sidewalk",4900-4999,GRAUSTARK,-,-,1
6/29/16,8,Theft,10H80,Apartment Parking Lot,5000-5099,MORNINGSIDE,DR,-,1
6/28/16,19,Theft,10H80,"Road, Street, or Sidewalk",5300-5399,MORNINGSIDE,DR,-,1
6/28/16,21,Theft,10H80,"Road, Street, or Sidewalk",5400-5499,MORNINGSIDE,DR,-,1
6/24/16,15,Theft,10H80,Hospital,7500-7599,MAIN,ST,-,1
6/24/16,16,Theft,10H80,"Electronics Store, Electrical Supplies",6000-6099,KIRBY,DR,-,1
6/24/16,13,Burglary,10H80,Residence or House,2300-2399,GOLDSMITH,ST,-,1
6/24/16,11,Robbery,10H80,Bank,4000-4099,GREENBRIAR,DR,-,1
6/24/16,9,Theft,10H80,Residence or House,1900-1999,DUNSTAN,RD,-,1
6/24/16,6,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/24/16,6,Theft,10H80,Commercial Parking Lot or Garage,5800-5899,KIRBY,DR,-,1
6/25/16,10,Theft,10H80,Apartment Parking Lot,4900-4999,MILAM,-,-,1
6/25/16,10,Theft,10H80,Residence or House,6000-6099,MAIN,ST,-,1
6/25/16,16,Aggravated Assault,10H80,"Road, Street, or Sidewalk",2400-2499,HOLCOMBE,BLVD,W,1
6/27/16,20,Theft,10H80,Residence or House,2000-2099,WROXTON,RD,-,1
6/27/16,22,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/27/16,17,Theft,10H80,"Hotel, Motel, Inn, Etc.",6700-6799,MAIN,ST,-,1
6/23/16,10,Auto Theft,10H80,Garage or Carport,1200-1299,BARTLETT,ST,-,1
6/23/16,12,Theft,10H80,Hospital,UNK,CAMBRIDGE,ST,-,1
6/23/16,14,Burglary,10H80,Residence or House,2100-2199,MCCLENDON,-,-,1
6/23/16,20,Theft,10H80,"Road, Street, or Sidewalk",2400-2499,HOLCOMBE,BLVD,W,1
6/24/16,2,Auto Theft,10H80,Driveway,6700-6799,GREENBRIAR,DR,-,1
6/23/16,17,Theft,10H80,Commercial Parking Lot or Garage,2300-2399,HOLCOMBE,BLVD,W,1
6/22/16,12,Theft,10H80,Strip Business Center Parking Lot,2500-2599,RICE,BLVD,-,1
6/22/16,23,Theft,10H80,Hospital,6600-6699,MAIN,-,-,1
6/22/16,22,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/23/16,5,Burglary,10H80,,5200-5299,MORNINGSIDE,DR,-,1
6/23/16,5,Burglary,10H80,Bar or Night Club,5600-5699,MORNINGSIDE,DR,-,1
6/21/16,16,Theft,10H80,"Hotel, Motel, Inn, Etc.",6700-6799,MAIN,ST,-,1
6/21/16,16,Burglary,10H80,Residence or House,2400-2499,SHERIDAN,ST,-,1
6/21/16,23,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/22/16,8,Theft,10H80,Driveway,2300-2399,MCCLENDON,-,-,1
6/7/16,18,Theft,10H80,Commercial Building,2500-2599,DUNSTAN,RD,-,1
6/7/16,22,Burglary,10H80,Residence or House,2100-2199,SOUTH,BLVD,-,1
6/7/16,21,Theft,10H80,Residence or House,2400-2499,SOUTHGATE,BLVD,-,1
6/8/16,7,Theft,10H80,Residence or House,1700-1799,BANKS,ST,-,1
6/8/16,22,Theft,10H80,Bar or Night Club Parking Lot,2300-2399,BISSONNET,ST,-,1
6/8/16,10,Theft,10H80,Driveway,2400-2499,SOUTHGATE,BLVD,-,1
6/9/16,10,Burglary,10H80,Service or Gas Station,2500-2599,HOLCOMBE,BLVD,W,1
6/6/16,0,Aggravated Assault,10H80,Apartment,5100-5199,BAYARD,LN,-,1
6/6/16,8,Theft,10H80,Hospital,6600-6699,MAIN,ST,-,1
6/6/16,17,Theft,10H80,Strip Business Center Parking Lot,5100-5199,MAIN,ST,-,1
6/3/16,17,Theft,10H80,Other Parking Lot,5500-5599,MORNINGSIDE,DR,-,1
6/3/16,16,Theft,10H80,"Daycare, Child Care, or Kindergarten",2300-2399,BISSONNET,ST,-,1
6/5/16,9,Burglary,10H80,Residence or House,1900-1999,SUNSET,BLVD,-,1
6/5/16,4,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/4/16,15,Theft,10H80,Clothing Store,2400-2499,UNIVERSITY,BLVD,-,1
6/1/16,11,Burglary,10H80,Residence or House,2200-2299,BARTLETT,ST,-,1
6/2/16,22,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/2/16,20,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/1/16,15,Theft,10H80,Commercial Parking Lot or Garage,2500-2599,DUNSTAN,RD,-,1
6/1/16,19,Burglary,10H80,Garage or Carport,2300-2399,SOUTHGATE,BLVD,-,1
6/1/16,23,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/18/16,10,Theft,10H80,Residence or House,2400-2499,GOLDSMITH,ST,-,1
6/17/16,23,Burglary,10H80,Residence or House,2500-2599,SWIFT,BLVD,-,1
6/17/16,18,Theft,10H80,"Road, Street, or Sidewalk",5800-5899,KIRBY,DR,-,1
6/17/16,17,Theft,10H80,Specialty Store (Non-Specific),2500-2599,RICE,BLVD,-,1
6/17/16,16,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,TIMES,BLVD,-,1
6/17/16,15,Theft,10H80,Residence or House,1700-1799,NORTH,BLVD,-,1
6/18/16,16,Burglary,10H80,Residence or House,2100-2199,UNIVERSITY,BLVD,-,1
6/18/16,17,Theft,10H80,"Road, Street, or Sidewalk",2100-2199,MACARTHUR,-,-,1
6/19/16,7,Burglary,10H80,Restaurant or Cafeteria,2300-2399,RICE,BLVD,-,1
6/19/16,10,Theft,10H80,Driveway,2200-2299,SOUTH,BLVD,-,1
6/20/16,9,Theft,10H80,Residence or House,2200-2299,GOLDSMITH,ST,-,1
6/20/16,13,Theft,10H80,"Road, Street, or Sidewalk",5100-5199,MT VERNON,-,-,1
6/16/16,9,Theft,10H80,Commercial Parking Lot or Garage,2400-2499,TIMES,BLVD,-,1
6/17/16,13,Theft,10H80,Clothing Store,2400-2499,UNIVERSITY,BLVD,-,1
6/16/16,21,Theft,10H80,Strip Business Center Parking Lot,5300-5399,MORNINGSIDE,DR,-,1
6/16/16,22,Burglary,10H80,Residence or House,5300-5399,DORA,ST,-,1
6/16/16,20,Theft,10H80,Bar or Night Club Parking Lot,2300-2399,BISSONNET,ST,-,1
6/16/16,20,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/14/16,17,Theft,10H80,Convenience Store Parking Lot,2500-2599,BISSONNET,ST,-,1
6/14/16,8,Aggravated Assault,10H80,"Road, Street, or Sidewalk",2500-2599,HOLCOMBE,BLVD,W,1
6/13/16,20,Burglary,10H80,Restaurant or Cafeteria,5200-5299,MORNINGSIDE,DR,-,1
6/15/16,13,Theft,10H80,Restaurant or Cafeteria Parking Lot,4600-4699,MONTROSE,BLVD,-,1
6/15/16,0,Theft,10H80,Restaurant or Cafeteria Parking Lot,4600-4699,MONTROSE,BLVD,-,1
6/14/16,21,Theft,10H80,Commercial Parking Lot or Garage,2500-2599,DUNSTAN,RD,-,1
6/14/16,22,Theft,10H80,Commercial Parking Lot or Garage,5500-5599,MORNINGSIDE,DR,-,1
6/14/16,19,Theft,10H80,Other Parking Lot,2500-2599,BISSONNET,ST,-,1
6/12/16,13,Theft,10H80,Apartment,2400-2499,SOUTH,BLVD,-,1
6/12/16,18,Aggravated Assault,10H80,Apartment,4100-4199,GREENBRIAR,DR,-,1
6/13/16,12,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/12/16,21,Theft,10H80,"Church, Synagogue, or Temple Parking Lot",6200-6299,MAIN,ST,-,1
6/12/16,23,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
6/13/16,6,Burglary,10H80,Restaurant or Cafeteria,5200-5299,MORNINGSIDE,DR,-,1
6/10/16,22,Theft,10H80,Commercial Parking Lot or Garage,2500-2599,TIMES,BLVD,-,1
6/10/16,22,Theft,10H80,Strip Business Center Parking Lot,5500-5599,KELVIN,DR,-,1
6/10/16,21,Theft,10H80,"Road, Street, or Sidewalk",2400-2499,WROXTON,RD,-,1
6/10/16,21,Theft,10H80,,6100-6199,VILLAGE,PKWY,-,1
6/10/16,21,Theft,10H80,Commercial Parking Lot or Garage,6100-6199,VILLAGE,PKWY,-,1
6/10/16,18,Theft,10H80,"Hotel, Motel, Inn, Etc.",6800-6899,MAIN,ST,-,1
6/21/16,22,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
6/22/16,0,Aggravated Assault,11H10,"Road, Street, or Sidewalk",6500-6599,MIRAGLEN,-,-,1
6/21/16,13,Burglary,11H10,Apartment,100-199,72ND,ST,S,1
6/21/16,7,Burglary,11H10,Bus Station,6500-6599,HARRISBURG,-,-,1
6/20/16,20,Burglary,11H10,Residence or House,7000-7099,AVENUE P,-,-,1
6/22/16,22,Robbery,11H10,"Road, Street, or Sidewalk",7700-7799,BALTIMORE,ST,-,1
6/22/16,11,Theft,11H10,Other Parking Lot,6700-6799,POLK,-,-,1
6/23/16,12,Theft,11H10,Vacant Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
6/23/16,8,Burglary,11H10,Apartment Parking Lot,6100-6199,GULF,FWY,-,1
6/27/16,9,Theft,11H10,Driveway,7400-7499,MAGNOLIA,-,-,1
6/27/16,8,Theft,11H10,Commercial Parking Lot or Garage,5800-5899,ESKRIDGE,-,-,1
6/26/16,17,Auto Theft,11H10,Convenience Store,7200-7299,HARRISBURG,-,-,1
6/27/16,0,Theft,11H10,Residence or House,400-499,65TH,ST,-,1
6/26/16,10,Auto Theft,11H10,Driveway,100-199,WOODVALE,-,-,1
6/25/16,14,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
